nama,provinsi,kabupaten/kota,alamat,titik_koordinat,kategori,latitude,longitude
Pantai Manakarra,Sulawesi Barat,Mamuju,Pantai Manakarra Mamuju,"-2.6703668,118.8894269",Pantai,-2.6703668,118.8894269
Pantai Marahe,Sulawesi Utara,Sulawesi,Pantai Marahe Sulawesi,"3.486761,125.6693265",Pantai,3.486761,125.6693265
Pantai Melayu,Kepulauan Riau,Batam,Pantai Melayu Batam,"0.8555,104.14752",Pantai,0.8555,104.14752
Pantai Natsepa,Maluku,Maluku Tengah,Pantai Natsepa Maluku Tengah,"-3.6215875,128.2914815",Pantai,-3.6215875,128.2914815
Pantai Oyama,Sulawesi Tengah,Banggai Laut,Pantai Oyama Banggai Laut,"-1.4810045,123.5263893",Pantai,-1.4810045,123.5263893
Pantai Pandawa,Bali,Kecamatan Kuta,Badung,8.845474°S 115.185014°E,Pantai,-8.845474,115.185014
Pantai Parang Dowo,Jawa Timur,Kabupaten Malang,Pantai Parang Dowo Kabupaten Malang,"-8.4279431,112.6263283",Pantai,-8.4279431,112.6263283
Pantai Pasi Putih Parbaba,Sumatera Utara,Samosir,Pantai Pasi Putih Parbaba Samosir,"2.6955645,98.6898366",Pantai,2.6955645,98.6898366
Pantai Pasir Padi,Kepulauan Bangka Belitung,Pangkalpinang,Pantai Pasir Padi Pangkalpinang,"-2.1122809,106.1703888",Pantai,-2.1122809,106.1703888
Pantai Pintu Kota,Maluku,Ambon,Pantai Pintu Kota Ambon,"-3.770595,128.1524569",Pantai,-3.770595,128.1524569
Pantai Piwang Natuna,Kepulauan Riau,Natuna,Soekarno Hatta,"3.932476,108.3823226",Pantai,3.932476,108.3823226
Pantai Puru Kambera,Nusa Tenggara Timur,Sumba Timur,Pantai Puru Kambera Sumba Timur,"-9.4835666,120.1372352",Pantai,-9.4835666,120.1372352
Pantai Sapaeng,Sulawesi Utara,Kepulauan Sangihe,Pantai Sapaeng Kepulauan Sangihe,"3.5810768,125.5803455",Pantai,3.5810768,125.5803455
PANTAI SARANGAN,Jawa Timur,Bojonegoro,PANTAI SARANGAN Bojonegoro,"-7.1536128,111.9832684",Pantai,-7.1536128,111.9832684
Pantai Setokok,Kepulauan Riau,Batam,Pantai Setokok Batam,"0.92335,104.06094",Pantai,0.92335,104.06094
Pantai Sibolazi,Sumatera Utara,Samosir,Pantai Sibolazi Samosir,"2.7484491,98.7510363",Pantai,2.7484491,98.7510363
Pantai Situngkir,Sumatera Utara,Samosir,Pantai Situngkir Samosir,"2.7029554,98.6900317",Pantai,2.7029554,98.6900317
Pantai Solop,Riau,Indragiri Hilir,Pantai Solop Indragiri Hilir,"-0.0741896,103.5775891",Pantai,-0.0741896,103.5775891
Pantai Tablolong,Nusa Tenggara Timur,Kupang,Pantai Tablolong Kupang,"-10.3174213,123.4756732",Pantai,-10.3174213,123.4756732
Pantai Tanganga Beach,Sulawesi Utara,Kepulauan Siau Tagulandang Biaro,Pantai Tanganga Beach Kepulauan Siau Tagulandang Biaro,"2.6360899,125.4177441",Pantai,2.6360899,125.4177441
Pantai Tanjung Batu,Kalimantan Barat,Sambas,Pemangkat Kota,"1.1816042,108.969333",Pantai,1.1816042,108.969333
Pantai Tg Buntung,Kepulauan Riau,Batam,Pantai Tg Buntung Batam,"1.17391,104.0306",Pantai,1.17391,104.0306
Pantai Waibuku,Nusa Tenggara Timur,Sumba Barat Daya,Pantai Waibuku Sumba Barat Daya,"-9.6835448,119.0389523",Pantai,-9.6835448,119.0389523
Pantai Walakiri,Nusa Tenggara Timur,Sumba Timur,Pantai Walakiri Sumba Timur,"-9.6286074,120.4275101",Pantai,-9.6286074,120.4275101
Park Avenue Mall,Kepulauan Riau,Batam,Park Avenue Mall Batam,"1.114389,104.0646562",Taman,1.114389,104.0646562
Pasaraya,DKI Jakarta,Daerah Khusus ibukota Jakarta,Jalan Sultan Iskandarsyah,"-6.2454046,106.8040288",Alam,-6.2454046,106.8040288
Patung,Jawa Tengah,Kebumen,Patung Kebumen,"-7.6675434,109.651753",Monumen,-7.6675434,109.651753
Patung Orang Rantai,Sumatera Barat,Sawahlunto,Patung Orang Rantai Sawahlunto,"-0.6792939,100.7794202",Monumen,-0.6792939,100.7794202
Patung Ahmad Kirang,Sulawesi Barat,Mamuju,Patung Ahmad Kirang Mamuju,"-2.6810861,118.8757403",Monumen,-2.6810861,118.8757403
Patung Air mancur Jelawat Kembar,Kalimantan Tengah,Kotawaringin Timur,Jln Ali Badrun Maslan,"-2.83805,112.9571487",Monumen,-2.83805,112.9571487
Patung Ajo Jatuh Bekudo,Riau,Rokan Hilir,Patung Ajo Jatuh Bekudo Rokan Hilir,"1.5831179,100.9860881",Monumen,1.5831179,100.9860881
Patung Ali Anyang,Kalimantan Barat,Kubu Raya,Patung Ali Anyang Kubu Raya,"-0.0385172,109.4065378",Monumen,-0.0385172,109.4065378
Patung Arjuna Wiwaha,Jawa Barat,Purwakarta,Patung Arjuna Wiwaha Purwakarta,"-6.6778121,107.5554431",Monumen,-6.6778121,107.5554431
Patung Arung Palakka,Sulawesi Selatan,Sulawesi,Patung Arung Palakka Sulawesi,"-4.5384127,120.3278655",Monumen,-4.5384127,120.3278655
patung ayam,Jawa Tengah,Kendal,patung ayam Kendal,"-6.9663836,110.1429982",Monumen,-6.9663836,110.1429982
Patung Bayi,Bali,Gianyar,Patung Bayi Gianyar,"-8.5636664,115.2739782",Monumen,-8.5636664,115.2739782
Patung Bogani,Sulawesi Utara,Kotamobagu,Patung Bogani Kotamobagu,"0.7399539,124.3178179",Monumen,0.7399539,124.3178179
Patung Bunderan,Jawa Tengah,Jawa,Patung Bunderan Jawa,"-7.5802758,110.814508",Monumen,-7.5802758,110.814508
Patung Burung,Kalimantan Timur,Kutai Timur,Patung Burung Kutai Timur,"0.4991945,117.5174124",Monumen,0.4991945,117.5174124
Patung Caci,Nusa Tenggara Timur,Labuan Bajo,Patung Caci Labuan Bajo,"-8.489792,119.8949345",Monumen,-8.489792,119.8949345
Patung Denggung,Daerah Istimewa Yogyakarta,Sleman,Patung Denggung Sleman,"-7.7220982,110.3612894",Monumen,-7.7220982,110.3612894
Patung Dewa Indra,Bali,Gianyar,Patung Dewa Indra Gianyar,"-8.4190954,115.3091353",Monumen,-8.4190954,115.3091353
Patung Dr Cipto Mangunkusumo,Jawa Tengah,Ungaran,Patung Dr Cipto Mangunkusumo Ungaran,"-7.2574971,110.4057401",Monumen,-7.2574971,110.4057401
Patung Dua Gajah,Riau,Pekanbaru,Patung Dua Gajah Pekanbaru,"0.429247,101.4300516",Monumen,0.429247,101.4300516
Patung El Tari,Nusa Tenggara Timur,Kupang,Patung El Tari Kupang,"-10.170817,123.6077711",Monumen,-10.170817,123.6077711
Patung Elang Jawa,Daerah Istimewa Yogyakarta,Sleman,Patung Elang Jawa Sleman,"-7.750356,110.4225558",Monumen,-7.750356,110.4225558
Patung Elang Salak,Jawa Barat,Depok,Patung Elang Salak Depok,"-6.3570611,106.832428",Monumen,-6.3570611,106.832428
Patung Gandrung,Jawa Timur,Banyuwangi,Patung Gandrung Banyuwangi,"-8.0923889,114.4155894",Monumen,-8.0923889,114.4155894
Patung Garuda UNNES,Jawa Tengah,Kota Semarang,Patung Garuda UNNES Kota Semarang,"-7.0486694,110.3896112",Monumen,-7.0486694,110.3896112
Patung Gentan,Daerah Istimewa Yogyakarta,Sleman,Patung Gentan Sleman,"-7.7194046,110.40397",Monumen,-7.7194046,110.40397
Patung Hegong,Nusa Tenggara Timur,Sikka,Patung Hegong Sikka,"-8.6263972,122.2306749",Monumen,-8.6263972,122.2306749
Patung Ikan,Jawa Barat,Kota Bandung,Patung Ikan Kota Bandung,"-6.9375474,107.6094128",Monumen,-6.9375474,107.6094128
Patung Ikan Jelawat,Kalimantan Tengah,Kotawaringin Timur,Patung Ikan Jelawat Kotawaringin Timur,"-2.5397268,112.9646431",Monumen,-2.5397268,112.9646431
Patung Ikan Sopek,Riau,Rokan Hilir,Patung Ikan Sopek Rokan Hilir,"1.5131269,100.9716759",Monumen,1.5131269,100.9716759
Patung Inovasi,Jawa Barat,Kota Bandung,Patung Inovasi Kota Bandung,"-6.9099799,107.6149205",Monumen,-6.9099799,107.6149205
Patung Jenderal Achmad Yani,Jawa Timur,Kabupaten Malang,Patung Jenderal Achmad Yani Kabupaten Malang,"-7.8483429,112.3722245",Monumen,-7.8483429,112.3722245
Patung Jenderal Soedirman,Jawa Tengah,Purbalingga,Patung Jenderal Soedirman Purbalingga,"-7.3991607,109.3502163",Monumen,-7.3991607,109.3502163
Patung Jendral Sudirman,Jawa Tengah,Boyolali,Patung Jendral Sudirman Boyolali,"-7.5413983,110.6088334",Monumen,-7.5413983,110.6088334
Patung Karapan Sapi,Jawa Timur,Surabaya,Patung Karapan Sapi Surabaya,"-7.2729404,112.742264",Monumen,-7.2729404,112.742264
Patung Keluarga Berencana,Kepulauan Bangka Belitung,Belitung,Patung Keluarga Berencana Belitung,"-2.7412833,107.6382947",Monumen,-2.7412833,107.6382947
Patung Kembara UNY,Daerah Istimewa Yogyakarta,Sleman,Patung Kembara UNY Sleman,"-7.7769142,110.3876143",Monumen,-7.7769142,110.3876143
Patung Kemerdekaan,Kalimantan Timur,Kutai Kartanegara,Rt,"-0.1596738,116.718266",Monumen,-0.1596738,116.718266
Patung Kereta Kencana,Bali,Karangasem,Patung Kereta Kencana Karangasem,"-8.4548712,115.6005839",Monumen,-8.4548712,115.6005839
Patung Kesetiaan,Bali,Denpasar,Patung Kesetiaan Denpasar,"-8.7157686,115.2056668",Monumen,-8.7157686,115.2056668
Patung Kirab,Nusa Tenggara Timur,Kupang,Patung Kirab Kupang,"-10.1603818,123.6130115",Monumen,-10.1603818,123.6130115
Patung Komodo,Nusa Tenggara Timur,Kupang,Patung Komodo Kupang,"-10.1727372,123.6063324",Monumen,-10.1727372,123.6063324
Patung Korengkeng Sarapung,Sulawesi Utara,Sulawesi,Patung Korengkeng Sarapung Sulawesi,"1.2946889,124.9100535",Monumen,1.2946889,124.9100535
Patung Kristus Raja,Papua Selatan,Merauke,Patung Kristus Raja Merauke,"-8.5177183,140.4142729",Monumen,-8.5177183,140.4142729
Patung Kuda,Nusa Tenggara Timur,Kecamatan Kanatang,Patung Kuda Kecamatan Kanatang,"-9.6783393,120.2158102",Monumen,-9.6783393,120.2158102
Patung Kuda Arjuna Wijaya,DKI Jakarta,Daerah Khusus ibukota Jakarta,Patung Kuda Arjuna Wijaya Daerah Khusus ibukota Jakarta,"-6.1800366,106.8228123",Monumen,-6.1800366,106.8228123
Patung Kuda Paal Dua,Sulawesi Utara,Manado,Patung Kuda Paal Dua Manado,"1.4870399,124.8611554",Monumen,1.4870399,124.8611554
Patung Kuda Simpang  Boyolali,Jawa Tengah,Boyolali,Patung Kuda Simpang  Boyolali Boyolali,"-7.5324122,110.601436",Monumen,-7.5324122,110.601436
Patung Kuda Tangkoko,Sulawesi Utara,Bitung,Patung Kuda Tangkoko Bitung,"1.4280346,125.1148148",Monumen,1.4280346,125.1148148
Patung Kuda Tirtawangi,Jawa Timur,Banyuwangi,Patung Kuda Tirtawangi Banyuwangi,"-8.2366844,114.3582219",Monumen,-8.2366844,114.3582219
Patung Lengkong Wuaya Kairagi Satu,Sulawesi Utara,Manado,Patung Lengkong Wuaya Kairagi Satu Manado,"1.4950097,124.8818715",Monumen,1.4950097,124.8818715
Patung Mahatma Gandhi,Bali,Denpasar,Patung Mahatma Gandhi Denpasar,"-8.6732569,115.2178449",Monumen,-8.6732569,115.2178449
Patung Mastrip,Jawa Timur,Kabupaten Kediri,Patung Mastrip Kabupaten Kediri,"-7.7688575,112.1964505",Monumen,-7.7688575,112.1964505
Patung Mayor Ahmadi,Jawa Tengah,Surakarta,Patung Mayor Ahmadi Surakarta,"-7.5590843,110.8282707",Monumen,-7.5590843,110.8282707
Patung Naga Pantai kamali,Sulawesi Tenggara,Baubau,Patung Naga Pantai kamali Baubau,"-5.4546564,122.6066001",Pantai,-5.4546564,122.6066001
Patung Nakamura,Maluku Utara,Pulau Morotai,Patung Nakamura Pulau Morotai,"2.1032065,128.3088743",Monumen,2.1032065,128.3088743
Patung Nanas,Kepulauan Bangka Belitung,Bangka Selatan,Patung Nanas Bangka Selatan,"-3.0038237,106.4702589",Monumen,-3.0038237,106.4702589
Patung Ondelondel,DKI Jakarta,Daerah Khusus ibukota Jakarta,Patung Ondelondel Daerah Khusus ibukota Jakarta,"-6.1599971,106.8517512",Monumen,-6.1599971,106.8517512
Patung Pahlawan,Jawa Tengah,Kabupaten Semarang,Patung Pahlawan Kabupaten Semarang,"-7.2937183,110.4035138",Monumen,-7.2937183,110.4035138
Patung Pedanda,Bali,Bangli,Patung Pedanda Bangli,"-8.4419253,115.3562795",Monumen,-8.4419253,115.3562795
Patung Pemuda Membangun,DKI Jakarta,Daerah Khusus ibukota Jakarta,Patung Pemuda Membangun Daerah Khusus ibukota Jakarta,"-6.2293192,106.7994216",Monumen,-6.2293192,106.7994216
Patung Persembahan,Daerah Istimewa Yogyakarta,Sleman,Patung Persembahan Sleman,"-7.7514456,110.4161973",Monumen,-7.7514456,110.4161973
Patung Pesawat Abdul Rachman Saleh,Jawa Timur,Kabupaten Malang,Patung Pesawat Abdul Rachman Saleh Kabupaten Malang,"-7.952494,112.6900225",Monumen,-7.952494,112.6900225
Patung Pierre Tendean,Sulawesi Utara,Manado,Patung Pierre Tendean Manado,"1.4631104,124.8270963",Monumen,1.4631104,124.8270963
Patung Raja Bunu,Kalimantan Tengah,Kapuas,Patung Raja Bunu Kapuas,"-3.0129788,114.3875805",Monumen,-3.0129788,114.3875805
"PATUNG RAJA KARANGASEM KE 
BANGUNAN BALAI LUNJUK DAN",Bali,Karangasem,"PATUNG RAJA KARANGASEM KE 
BANGUNAN BALAI LUNJUK DAN Karangasem","-8.4129595,115.5868065",Monumen,-8.4129595,115.5868065
Patung Renungan Bung Karno,Nusa Tenggara Timur,Ende,Patung Renungan Bung Karno Ende,"-8.8436125,121.6436847",Monumen,-8.8436125,121.6436847
Patung Sam Ratulangi,Sulawesi Utara,Manado,Patung Sam Ratulangi Manado,"1.4619828,124.8387468",Monumen,1.4619828,124.8387468
Patung Santiago,Sulawesi Utara,Kepulauan Sangihe,Patung Santiago Kepulauan Sangihe,"5.550107,126.581565",Monumen,5.550107,126.581565
Patung Sepak Bola Stadion Klabat,Sulawesi Utara,Manado,Patung Sepak Bola Stadion Klabat Manado,"1.458625,124.8376318",Monumen,1.458625,124.8376318
Patung Sigale Gale,Sumatera Utara,Samosir,Patung Sigale Gale Samosir,"2.6518535,98.8608994",Monumen,2.6518535,98.8608994
Patung Singa Desa Tejakula,Bali,Buleleng,Patung Singa Desa Tejakula Buleleng,"-8.1255623,115.3395289",Monumen,-8.1255623,115.3395289
Patung Soekarno,Jawa Tengah,Boyolali,Patung Soekarno Boyolali,"-7.5388708,110.6137623",Monumen,-7.5388708,110.6137623
Patung Sultan Murhum,Sulawesi Tenggara,Baubau,Patung Sultan Murhum Baubau,"-5.4560286,122.6099094",Monumen,-5.4560286,122.6099094
Patung Surabaya,Jawa Timur,Surabaya,Patung Surabaya Surabaya,"-7.2253554,112.7882081",Monumen,-7.2253554,112.7882081
Patung Suro dan Boyo,Jawa Timur,Surabaya,Patung Suro dan Boyo Surabaya,"-7.2959921,112.7386859",Monumen,-7.2959921,112.7386859
Patung Tangan Kalibaru,Jawa Timur,Banyuwangi,Patung Tangan Kalibaru Banyuwangi,"-8.2986435,113.9896308",Monumen,-8.2986435,113.9896308
Patung Tani,Nusa Tenggara Timur,Lembata,Patung Tani Lembata,"-8.373103,123.428654",Monumen,-8.373103,123.428654
Patung Tank Tentara,Jawa Timur,Kota Malang,Patung Tank Tentara Kota Malang,"-7.9777913,112.6367073",Monumen,-7.9777913,112.6367073
Patung Teka Iku,Nusa Tenggara Timur,Sikka,Patung Teka Iku Sikka,"-8.6250567,122.2201396",Monumen,-8.6250567,122.2201396
Patung Teuku Umar,Aceh,Sabang,Patung Teuku Umar Sabang,"6.0740588,95.1183388",Monumen,6.0740588,95.1183388
Patung TIROSA,Nusa Tenggara Timur,Kupang,Patung TIROSA Kupang,"-10.1562963,123.6328924",Monumen,-10.1562963,123.6328924
Patung Tuanku Imam Bonjol,Sulawesi Utara,Sulawesi,Patung Tuanku Imam Bonjol Sulawesi,"1.4270354,124.8420236",Monumen,1.4270354,124.8420236
Pemandian Air Panas Ngasinan,Jawa Tengah,Magelang,Pemandian Air Panas Ngasinan Magelang,"-7.5687256,110.1875824",Alam,-7.5687256,110.1875824
Pemandian Air Panas Tirta Madu Barokah,Jawa Tengah,Magelang,Pemandian Air Panas Tirta Madu Barokah Magelang,"-7.5696484,110.1875255",Alam,-7.5696484,110.1875255
Pemandian Banyu Habang,Kalimantan Tengah,Barito Selatan,Pemandian Banyu Habang Barito Selatan,"-1.6703509,114.905449",Alam,-1.6703509,114.905449
Pemandian Cendana Harum,Kalimantan Tengah,Barito Selatan,Pemandian Cendana Harum Barito Selatan,"-1.6706025,114.9058371",Alam,-1.6706025,114.9058371
Pemandian Kuda,Bali,Buleleng,Pemandian Kuda Buleleng,"-8.1266561,115.3394138",Alam,-8.1266561,115.3394138
Pendopo,Jawa Barat,Kab Bogor,Pendopo Kab Bogor,"-6.4856532,106.7359913",Alam,-6.4856532,106.7359913
Pendopo AlunAlun Sidoarjo,Jawa Timur,Sidoarjo,Pendopo AlunAlun Sidoarjo Sidoarjo,"-7.4453608,112.7178658",Alam,-7.4453608,112.7178658
Pendopo Kutoarjo,Jawa Tengah,Purworejo,Pendopo Kutoarjo Purworejo,"-7.7189449,109.9141911",Alam,-7.7189449,109.9141911
Rumah Adat Kaum Koto,Sumatera Barat,Lima Puluh Kota,Rumah Adat Kaum Koto Lima Puluh Kota,"-0.1728225,100.4869863",Alam,-0.1728225,100.4869863
Rumah Adat Limas Potong,Kepulauan Riau,Batam,Rumah Adat Limas Potong Batam,"1.1422833,104.1425879",Alam,1.1422833,104.1425879
Rumah Adat Puteri Sulung,Riau,Kampar,Rumah Adat Puteri Sulung Kampar,"0.3015814,101.5837217",Alam,0.3015814,101.5837217
Simpang Lima,Jawa Barat,Jawa,Simpang Lima Jawa,"-6.2494169,107.077551",Alam,-6.2494169,107.077551
Simpang Lima Tasikmalaya,Jawa Barat,Tasikmalaya,Simpang Lima Tasikmalaya Tasikmalaya,"-7.3199651,108.2199153",Alam,-7.3199651,108.2199153
Statue Music Tradisional,Kepulauan Riau,Batam,Statue Music Tradisional Batam,"1.1005,104.07793",Alam,1.1005,104.07793
Statue Music Tradisional SHarapan,Kepulauan Riau,Batam,Statue Music Tradisional SHarapan Batam,"1.10565,103.95558",Alam,1.10565,103.95558
Statue of Indepedence,Kalimantan Tengah,Kotawaringin Timur,Jln H Umar Hasyim,"-2.8414234,112.970457",Alam,-2.8414234,112.970457
Statue of Mother and Baby,Bali,Denpasar,Statue of Mother and Baby Denpasar,"-8.6759351,115.2133014",Alam,-8.6759351,115.2133014
Statue of Taman Nusa Bali,Bali,Gianyar,Statue of Taman Nusa Bali Gianyar,"-8.5286726,115.3562511",Taman,-8.5286726,115.3562511
Taman Abian Tubuh Baru,Nusa Tenggara Barat,Mataram,Taman Abian Tubuh Baru Mataram,"-8.6057201,116.1278057",Taman,-8.6057201,116.1278057
Taman AGS,Daerah Istimewa Yogyakarta,Sleman,Taman AGS Sleman,"-7.7642683,110.3726211",Taman,-7.7642683,110.3726211
Taman Air Kalibening,Jawa Tengah,Magelang,Taman Air Kalibening Magelang,"-7.4233524,110.2208518",Taman,-7.4233524,110.2208518
Taman AIS Nasution,Jawa Timur,Surabaya,Jl Taman AIS Nasution Embong Kaliasin Genteng Kota SBY Jawa Timur,"-7.2674686,112.7442989",Taman,-7.2674686,112.7442989
Taman AlAzhar,Jawa Tengah,Kecamatan Pati,Taman AlAzhar Kecamatan Pati,"-6.7371055,111.0250204",Taman,-6.7371055,111.0250204
Taman Alunalun Kayen,Jawa Tengah,Pati,Kayen,"-6.893713,110.9851685",Taman,-6.893713,110.9851685
Taman Among Putra,DKI Jakarta,Jakarta Timur,Taman Among Putra Jakarta Timur,"-6.2993343,106.8949899",Taman,-6.2993343,106.8949899
Taman Ampenan Sakaraja,Nusa Tenggara Barat,Mataram,Taman Ampenan Sakaraja Mataram,"-8.5722247,116.0783531",Taman,-8.5722247,116.0783531
Taman Anti Gadget,Kalimantan Tengah,Palangka Raya,Jalan Jatayu Raya,"-2.1747474,113.8549361",Taman,-2.1747474,113.8549361
Taman Apa yang Indah,Riau,Pekanbaru,Taman Apa yang Indah Pekanbaru,"0.4582799,101.3596089",Taman,0.4582799,101.3596089
Taman Apotik Hidup,DKI Jakarta,Jakarta Timur,Taman Apotik Hidup Jakarta Timur,"-6.299437,106.8971441",Taman,-6.299437,106.8971441
Taman Arifin Achmad,Riau,Pekanbaru,Taman Arifin Achmad Pekanbaru,"0.4780206,101.4535804",Taman,0.4780206,101.4535804
Taman Arthalia,Sulawesi Selatan,Makassar,Taman Arthalia Makassar,"-5.1852116,119.4261365",Taman,-5.1852116,119.4261365
Taman Asia Africa,Jawa Barat,Kota Bandung,Taman Asia Africa Kota Bandung,"-6.9165381,107.6423465",Taman,-6.9165381,107.6423465
Taman Athena,Jawa Timur,Sidoarjo,Taman Athena Sidoarjo,"-7.3936354,112.7325283",Taman,-7.3936354,112.7325283
Taman Badaan Kota Magelang,Jawa Tengah,Kota Magelang,Taman Badaan Kota Magelang Kota Magelang,"-7.500089,110.2068317",Taman,-7.500089,110.2068317
